fw,gl,gh,il,iw,sh,pl,pw,sl,sw,ph,freq,s11,gain,bandwidth
1,30,0.5,1.6,1,3,28,32,30,40,1.9,13.734,-32.66468828,8.028773239,0.697961683
1,30,0.5,1.6,1,2.8,28,32,30,40,1.9,13.71,-26.92634563,7.99104438,0.614550871
1,30,0.5,1.6,1,2.6,28,32,30,40,1.9,13.698,-22.90301009,7.884310591,0.541623939
1,30,0.5,1.6,1,2.4,28,32,30,40,1.9,13.704,-20.47236286,7.739842812,0.482764947
1,30,0.5,1.6,1,2.2,28,32,30,40,1.9,13.71,-18.04863985,7.93076603,0.407597454
1,30,0.5,1.6,1,2,28,32,30,40,1.9,13.728,-16.87858425,8.176045111,0.358659309
1,30,0.5,1.6,1,1.8,28,32,30,40,1.9,16.452,-16.63972081,7.226407378,0.381269848
1,30,0.5,1.6,1,1.6,28,32,30,40,1.9,13.758,-16.64968654,8.313907479,0.29365417
1,30,0.5,1.6,1,1.4,28,32,30,40,1.9,13.77,-17.35111254,8.374879853,0.273927765
1,30,0.5,1.6,1,1.2,28,32,30,40,1.9,13.812,-20.40875855,8.276746157,0.26316821
1,30,0.5,1.6,1,1,28,32,30,40,1.9,12.402,-34.33043858,9.19120125,0.237329514
1,30,0.5,1.6,1,3.2,28,32,30,40,1.7,13.734,-37.36515393,8.038106142,0.725983877
1,30,0.5,1.6,1,3,28,32,30,40,1.7,13.71,-29.94792392,8.013736614,0.643182172
1,30,0.5,1.6,1,2.8,28,32,30,40,1.7,13.698,-24.21264362,7.990607973,0.562410575
1,30,0.5,1.6,1,2.6,28,32,30,40,1.7,13.704,-20.25770435,7.862240733,0.486498141
1,30,0.5,1.6,1,2.4,28,32,30,40,1.7,16.218,-18.69412929,6.401279934,0.487903743
1,30,0.5,1.6,1,2.2,28,32,30,40,1.7,16.308,-18.3164274,6.643251429,0.433587424
1,30,0.5,1.6,1,2,28,32,30,40,1.7,16.41,-17.9189197,6.995938339,0.402685701
1,30,0.5,1.6,1,1.8,28,32,30,40,1.7,16.494,-17.96490898,7.565310759,0.378951058
1,30,0.5,1.6,1,1.6,28,32,30,40,1.7,16.578,-17.3453489,8.022685648,0.346268221
1,30,0.5,1.6,1,1.4,28,32,30,40,1.7,16.692,-18.45252947,8.364839951,0.332587538
1,30,0.5,1.6,1,1.2,28,32,30,40,1.7,13.824,-21.97905056,8.312224739,0.258683203
1,30,0.5,1.6,1,1,28,32,30,40,1.7,13.866,-46.21320635,8.185209457,0.25444692
1,30,0.5,1.6,1,3.2,28,32,30,40,1.5,13.716,-31.69343226,8.102945747,0.662367676
1,30,0.5,1.6,1,3,28,32,30,40,1.5,13.698,-25.74220614,8.057697485,0.573532294
1,30,0.5,1.6,1,2.8,28,32,30,40,1.5,13.698,-21.22819401,8.055079087,0.501057388
1,30,0.5,1.6,1,2.6,28,32,30,40,1.5,16.182,-20.30452361,6.437816126,0.533412031
1,30,0.5,1.6,1,2.4,28,32,30,40,1.5,16.26,-19.38662821,6.685813744,0.446130488
1,30,0.5,1.6,1,2.2,28,32,30,40,1.5,16.356,-18.94018391,7.002269431,0.416934474
1,30,0.5,1.6,1,2,28,32,30,40,1.5,16.434,-18.77341062,7.471591396,0.391241744
1,30,0.5,1.6,1,1.8,28,32,30,40,1.5,16.536,-18.35137278,7.819227467,0.364716015
1,30,0.5,1.6,1,1.6,28,32,30,40,1.5,16.644,-18.0612628,8.261347416,0.33666481
1,30,0.5,1.6,1,1.4,28,32,30,40,1.5,13.806,-19.60183517,8.459207318,0.264632479
1,30,0.5,1.6,1,1.2,28,32,30,40,1.5,13.848,-27.37432228,8.169891108,0.263312218
1,30,0.5,1.6,1,1,28,32,30,40,1.5,13.878,-31.5924006,8.316325696,0.247517196
1,30,0.5,1.6,1,3.2,28,32,30,40,1.3,13.698,-28.16215756,8.134905955,0.59915029
1,30,0.5,1.6,1,3,28,32,30,40,1.3,13.698,-22.5946616,8.08942225,0.518327483
1,30,0.5,1.6,1,2.8,28,32,30,40,1.3,16.14,-20.52353806,6.30704517,0.48017143
1,30,0.5,1.6,1,2.6,28,32,30,40,1.3,16.218,-19.88545893,6.620998979,0.448948292
1,30,0.5,1.6,1,2.4,28,32,30,40,1.3,16.302,-19.5423703,6.870454612,0.423657011
1,30,0.5,1.6,1,2.2,28,32,30,40,1.3,16.398,-18.78390682,7.183472274,0.397008269
1,30,0.5,1.6,1,2,28,32,30,40,1.3,16.476,-18.93914005,7.72504961,0.373269181
1,30,0.5,1.6,1,1.8,28,32,30,40,1.3,16.572,-18.3366229,8.15570216,0.347418509
1,30,0.5,1.6,1,1.6,28,32,30,40,1.3,13.812,-19.95975644,8.503107889,0.278225448
1,30,0.5,1.6,1,1.4,28,32,30,40,1.3,13.824,-22.67357552,8.42073589,0.264869991
1,30,0.5,1.6,1,1.2,28,32,30,40,1.3,13.842,-30.30435065,8.369743044,0.253757107
1,30,0.5,1.6,1,1,28,32,30,40,1.3,12.486,-26.86033822,8.858828488,0.226489696
1,30,0.5,1.6,1,3.2,28,32,30,40,1.1,13.686,-25.41439118,8.152905241,0.538466246
1,30,0.5,1.6,1,3,28,32,30,40,1.1,13.692,-21.05862085,8.082622172,0.46474785
1,30,0.5,1.6,1,2.8,28,32,30,40,1.1,16.176,-19.91780901,6.478267366,0.442323084
1,30,0.5,1.6,1,2.6,28,32,30,40,1.1,16.254,-19.35508943,6.803233843,0.419806341
1,30,0.5,1.6,1,2.4,28,32,30,40,1.1,16.344,-18.75104466,7.236942962,0.395633545
1,30,0.5,1.6,1,2.2,28,32,30,40,1.1,16.434,-18.13599985,7.488143329,0.369336918
1,30,0.5,1.6,1,2,28,32,30,40,1.1,13.776,-18.20297647,8.580274472,0.297376821
1,30,0.5,1.6,1,1.8,28,32,30,40,1.1,13.8,-19.89442393,8.513323071,0.283637396
1,30,0.5,1.6,1,1.6,28,32,30,40,1.1,13.812,-22.11011205,8.536287554,0.27344
1,30,0.5,1.6,1,1.4,28,32,30,40,1.1,13.836,-31.28602126,8.335441346,0.26183341
1,30,0.5,1.6,1,1.2,28,32,30,40,1.1,13.884,-30.67430879,8.118375769,0.254701917
1,30,0.5,1.6,1,1,28,32,30,40,1.1,12.504,-26.53698361,8.863428525,0.221835812
1,30,0.5,1.6,1,3.2,28,32,30,40,0.9,13.68,-23.55001086,8.183554338,0.477703203
1,30,0.5,1.6,1,3,28,32,30,40,0.9,13.692,-20.34074699,8.193533528,0.429212736
1,30,0.5,1.6,1,2.8,28,32,30,40,0.9,16.212,-19.11209646,6.759235792,0.414362596
1,30,0.5,1.6,1,2.6,28,32,30,40,0.9,16.284,-18.87768551,7.09382945,0.393597017
1,30,0.5,1.6,1,2.4,28,32,30,40,0.9,13.758,-18.80623843,8.598028458,0.331450076
1,30,0.5,1.6,1,2.2,28,32,30,40,0.9,13.776,-19.85277426,8.565607446,0.315248825
1,30,0.5,1.6,1,2,28,32,30,40,0.9,13.782,-21.06655022,8.585999171,0.307188243
1,30,0.5,1.6,1,1.8,28,32,30,40,0.9,13.806,-24.83117587,8.536671562,0.285991315
1,30,0.5,1.6,1,1.6,28,32,30,40,0.9,13.836,-32.91548371,8.425956865,0.270568479
1,30,0.5,1.6,1,1.4,28,32,30,40,0.9,13.848,-33.61099777,8.278465688,0.255858484
1,30,0.5,1.6,1,1.2,28,32,30,40,0.9,12.414,-25.65736695,9.10517403,0.213211048
1,30,0.5,1.6,1,1,28,32,30,40,0.9,12.534,-26.53256934,8.787132373,0.219372173
1,30,0.5,1.6,1,3.2,28,32,30,40,0.7,13.662,-24.13917858,8.340732685,0.439870659
1,30,0.5,1.6,1,3,28,32,30,40,0.7,13.698,-21.53166351,8.436126683,0.39512429
1,30,0.5,1.6,1,2.8,28,32,30,40,0.7,13.722,-21.133274,8.590032025,0.364420278
1,30,0.5,1.6,1,2.6,28,32,30,40,0.7,13.74,-21.95230939,8.637368921,0.344748176
1,30,0.5,1.6,1,2.4,28,32,30,40,0.7,13.752,-21.70800368,8.650340815,0.325371803
1,30,0.5,1.6,1,2.2,28,32,30,40,0.7,13.77,-24.48953389,8.683695405,0.309872053
1,30,0.5,1.6,1,2,28,32,30,40,0.7,13.794,-28.35790695,8.638392965,0.292016753
1,30,0.5,1.6,1,1.8,28,32,30,40,0.7,13.8,-36.86716793,8.51388847,0.275414653
1,30,0.5,1.6,1,1.6,28,32,30,40,0.7,13.824,-30.9798956,8.343221915,0.256777399
1,30,0.5,1.6,1,1.4,28,32,30,40,0.7,13.842,-23.27842022,8.412900694,0.238441398
1,30,0.5,1.6,1,1.2,28,32,30,40,0.7,12.45,-23.41811737,8.986965057,0.214832483
1,30,0.5,1.6,1,1,28,32,30,40,0.7,12.546,-27.61056898,8.867021453,0.214946919
1,30,0.5,1.6,1,3.2,28,32,30,40,0.5,13.674,-25.57086178,8.482710294,0.422038987
1,30,0.5,1.6,1,3,28,32,30,40,0.5,13.704,-24.93741135,8.621682835,0.387209947
1,30,0.5,1.6,1,2.8,28,32,30,40,0.5,13.728,-24.26857703,8.665460819,0.357658543
1,30,0.5,1.6,1,2.6,28,32,30,40,0.5,13.752,-27.35570682,8.74657229,0.342391293
1,30,0.5,1.6,1,2.4,28,32,30,40,0.5,13.758,-27.52803216,8.749694836,0.321738239
1,30,0.5,1.6,1,2.2,28,32,30,40,0.5,13.782,-46.56304488,8.692640926,0.303874265
1,30,0.5,1.6,1,2,28,32,30,40,0.5,13.8,-32.24602733,8.599388043,0.283145569
1,30,0.5,1.6,1,1.8,28,32,30,40,0.5,13.806,-24.6033841,8.390238701,0.263675396
1,30,0.5,1.6,1,1.6,28,32,30,40,0.5,13.836,-19.53604686,8.392822656,0.232526955
1,30,0.5,1.6,1,1.4,28,32,30,40,0.5,13.878,-15.47770006,8.382358087,0.203416607
1,30,0.5,1.6,1,1.2,28,32,30,40,0.5,12.42,-22.79862448,9.148612283,0.196708115
1,30,0.5,1.6,1,1,28,32,30,40,0.5,12.57,-30.48138948,8.942461537,0.212751351
1,30,0.5,1.6,1,3.2,28,32,30,40,0.3,13.662,-31.23312783,8.57471723,0.387467241
1,30,0.5,1.6,1,3,28,32,30,40,0.3,13.698,-32.31624423,8.654722603,0.367747645
1,30,0.5,1.6,1,2.8,28,32,30,40,0.3,13.728,-33.09372281,8.753645903,0.359012094
1,30,0.5,1.6,1,2.6,28,32,30,40,0.3,13.752,-31.08178493,8.774310312,0.334352586
1,30,0.5,1.6,1,2.4,28,32,30,40,0.3,13.752,-22.35207296,8.710057552,0.302772186
1,30,0.5,1.6,1,2.2,28,32,30,40,0.3,13.782,-20.5296546,8.601710012,0.290291825
1,30,0.5,1.6,1,2,28,32,30,40,0.3,13.776,-17.48286661,8.454333611,0.246547497
1,30,0.5,1.6,1,1.8,28,32,30,40,0.3,13.806,-16.41795786,8.355415975,0.227180682
1,30,0.5,1.6,1,1.6,28,32,30,40,0.3,13.842,-14.19345103,8.288813437,0.192133931
1,30,0.5,1.6,1,1.4,28,32,30,40,0.3,12.408,-14.64304743,9.176254837,0.170777667
1,30,0.5,1.6,1,1.2,28,32,30,40,0.3,12.492,-20.07129955,9.00077778,0.196407338
1,30,0.5,1.6,1,1,28,32,30,40,0.3,12.588,-41.07228856,9.113904051,0.210889016
1,30,0.5,1.6,1,3.2,28,32,30,40,0.1,13.68,-16.21987904,8.366917203,0.392665329
1,30,0.5,1.6,1,3,28,32,30,40,0.1,13.722,-16.27537181,8.383737554,0.374708145
1,30,0.5,1.6,1,2.8,28,32,30,40,0.1,13.722,-15.8306247,8.367061356,0.346268737
1,30,0.5,1.6,1,2.6,28,32,30,40,0.1,13.758,-14.825182,8.381030313,0.316786016
1,30,0.5,1.6,1,2.4,28,32,30,40,0.1,13.734,-14.30982719,8.296507288,0.269181293
1,30,0.5,1.6,1,2.2,28,32,30,40,0.1,13.758,-13.34519863,8.112575374,0.228701555
1,30,0.5,1.6,1,2,28,32,30,40,0.1,13.8,-11.79341873,7.964446478,0.193822139
1,30,0.5,1.6,1,1.8,28,32,30,40,0.1,13.836,-15.10755022,7.971470422,0.148183907
1,30,0.5,1.6,1,1.6,28,32,30,40,0.1,12.33,-10.50555698,9.312866939,0.068224895
1,30,0.5,1.6,1,1.4,28,32,30,40,0.1,12.426,-12.92646333,9.121926619,0.142366369
1,30,0.5,1.6,1,1.2,28,32,30,40,0.1,12.516,-17.22447962,9.081652456,0.179821957
1,30,0.5,1.6,1,1,28,32,30,40,0.1,12.552,-33.00092971,9.151177264,0.190495692
1,30,0.3,1.6,1,3.2,28,32,30,40,2.4,15.69,-60.40792964,7.457193525,0.656889311
1,30,0.3,1.6,1,3,28,32,30,40,2.4,15.738,-45.00304807,7.341602279,0.585711522
1,30,0.3,1.6,1,2.8,28,32,30,40,2.4,15.768,-36.84625742,7.201463916,0.563582511
1,30,0.3,1.6,1,2.6,28,32,30,40,2.4,13.71,-54.39646137,7.927545384,0.679250143
1,30,0.3,1.6,1,2.4,28,32,30,40,2.4,13.686,-28.52349195,7.871027489,0.571581199
1,30,0.3,1.6,1,2.2,28,32,30,40,2.4,13.698,-22.76838325,7.734556171,0.508884803
1,30,0.3,1.6,1,2,28,32,30,40,2.4,13.698,-20.32696358,7.671811503,0.440624745
1,30,0.3,1.6,1,1.8,28,32,30,40,2.4,13.71,-18.67177492,7.934396695,0.38136086
1,30,0.3,1.6,1,1.6,28,32,30,40,2.4,13.734,-18.09985394,8.064344989,0.336320433
1,30,0.3,1.6,1,1.4,28,32,30,40,2.4,13.746,-17.96692882,8.14128539,0.300635028
1,30,0.3,1.6,1,1.2,28,32,30,40,2.4,13.764,-19.09051979,8.215042075,0.276712981
1,30,0.3,1.6,1,1,28,32,30,40,2.4,12.372,-32.89843025,9.319643054,0.253034111
1,30,0.3,1.6,1,3.2,28,32,30,40,2.1,13.776,-33.95184082,7.889860525,0.811151837
1,30,0.3,1.6,1,3,28,32,30,40,2.1,13.746,-32.7708824,7.985895657,0.732387028
1,30,0.3,1.6,1,2.8,28,32,30,40,2.1,13.722,-28.92266576,8.030894554,0.657455266
1,30,0.3,1.6,1,2.6,28,32,30,40,2.1,13.704,-24.48996286,7.949448587,0.577674735
1,30,0.3,1.6,1,2.4,28,32,30,40,2.1,13.698,-21.85240975,7.797292047,0.507042583
1,30,0.3,1.6,1,2.2,28,32,30,40,2.1,13.704,-19.38457627,7.71142851,0.442720978
1,30,0.3,1.6,1,2,28,32,30,40,2.1,13.716,-17.46628059,7.93234585,0.38020413
1,30,0.3,1.6,1,1.8,28,32,30,40,2.1,13.722,-16.31955767,8.092857857,0.329924209
1,30,0.3,1.6,1,1.6,28,32,30,40,2.1,13.746,-16.45078675,8.221062816,0.301546727
1,30,0.3,1.6,1,1.4,28,32,30,40,2.1,13.782,-17.0410498,8.298236853,0.267584088
1,30,0.3,1.6,1,1.2,28,32,30,40,2.1,12.276,-18.98693378,9.548206874,0.231326648
1,30,0.3,1.6,1,1,28,32,30,40,2.1,12.384,-42.39014564,9.251954296,0.245353335
1,30,0.3,1.6,1,3.2,28,32,30,40,1.9,13.758,-35.76871284,7.977716094,0.774018067
1,30,0.3,1.6,1,3,28,32,30,40,1.9,13.734,-30.43333166,8.086334944,0.68611054
1,30,0.3,1.6,1,2.8,28,32,30,40,1.9,13.71,-25.9007599,8.055909754,0.602872121
1,30,0.3,1.6,1,2.6,28,32,30,40,1.9,13.704,-21.84303016,7.921541134,0.530219199
1,30,0.3,1.6,1,2.4,28,32,30,40,1.9,13.704,-19.55866512,7.879887227,0.467488925
1,30,0.3,1.6,1,2.2,28,32,30,40,1.9,13.71,-17.5232254,7.950027896,0.397384904
1,30,0.3,1.6,1,2,28,32,30,40,1.9,16.362,-16.97829938,6.872193195,0.412764051
1,30,0.3,1.6,1,1.8,28,32,30,40,1.9,16.446,-16.8438485,7.303209334,0.38426767
1,30,0.3,1.6,1,1.6,28,32,30,40,1.9,16.56,-16.35088919,7.678617292,0.35429032
1,30,0.3,1.6,1,1.4,28,32,30,40,1.9,13.776,-17.03966953,8.385508978,0.268076299
1,30,0.3,1.6,1,1.2,28,32,30,40,1.9,12.324,-21.13197582,9.481627486,0.23130104
1,30,0.3,1.6,1,1,28,32,30,40,1.9,13.944,-21.57302077,8.182209455,0.166578449
1,30,0.3,1.6,1,3.2,28,32,30,40,1.7,13.734,-33.7621709,8.075355645,0.714460822
1,30,0.3,1.6,1,3,28,32,30,40,1.7,13.71,-27.28282392,8.111494541,0.623197379
1,30,0.3,1.6,1,2.8,28,32,30,40,1.7,13.698,-22.87739835,8.052745473,0.546759764
1,30,0.3,1.6,1,2.6,28,32,30,40,1.7,16.122,-19.7188768,6.267407488,0.735571011
1,30,0.3,1.6,1,2.4,28,32,30,40,1.7,16.212,-19.02962407,6.375010372,0.497671089
1,30,0.3,1.6,1,2.2,28,32,30,40,1.7,16.308,-18.31058069,6.68346847,0.43489755
1,30,0.3,1.6,1,2,28,32,30,40,1.7,16.404,-18.07897087,6.967776712,0.405813229
1,30,0.3,1.6,1,1.8,28,32,30,40,1.7,16.494,-18.00096539,7.584931964,0.379096501
1,30,0.3,1.6,1,1.6,28,32,30,40,1.7,16.584,-17.22404484,7.917490744,0.34652202
1,30,0.3,1.6,1,1.4,28,32,30,40,1.7,13.806,-17.82954419,8.443338186,0.26393464
1,30,0.3,1.6,1,1.2,28,32,30,40,1.7,12.318,-20.52963811,9.405189786,0.247259171
1,30,0.3,1.6,1,1,28,32,30,40,1.7,13.866,-32.79540431,8.218202331,0.241930204
1,30,0.3,1.6,1,3.2,28,32,30,40,1.5,13.71,-28.9370495,8.159008948,0.647336654
1,30,0.3,1.6,1,3,28,32,30,40,1.5,13.698,-23.98872001,8.09947828,0.56458704
1,30,0.3,1.6,1,2.8,28,32,30,40,1.5,13.698,-20.81751791,7.99328278,0.493642117
1,30,0.3,1.6,1,2.6,28,32,30,40,1.5,16.17,-20.39107971,6.368800468,0.493627461
1,30,0.3,1.6,1,2.4,28,32,30,40,1.5,16.26,-19.66464445,6.614990831,0.45094048
1,30,0.3,1.6,1,2.2,28,32,30,40,1.5,16.356,-19.00926318,6.940685559,0.418886224
1,30,0.3,1.6,1,2,28,32,30,40,1.5,16.434,-19.09740289,7.479628503,0.393819036
1,30,0.3,1.6,1,1.8,28,32,30,40,1.5,16.536,-18.42445956,7.854184875,0.365679662
1,30,0.3,1.6,1,1.6,28,32,30,40,1.5,16.638,-21.97333536,8.235896394,0.326038601
1,30,0.3,1.6,1,1.4,28,32,30,40,1.5,13.806,-18.87169328,8.508327694,0.260328652
1,30,0.3,1.6,1,1.2,28,32,30,40,1.5,13.848,-24.55896948,8.229389785,0.254627446
1,30,0.3,1.6,1,1,28,32,30,40,1.5,12.474,-28.09046072,8.773900745,0.230269259
1,30,0.3,1.6,1,3.2,28,32,30,40,1.3,13.692,-27.40660236,8.14196717,0.595755774
1,30,0.3,1.6,1,3,28,32,30,40,1.3,16.056,-21.93732478,6.260245825,0.535891278
1,30,0.3,1.6,1,2.8,28,32,30,40,1.3,16.134,-21.07838221,6.30761469,0.487935175
1,30,0.3,1.6,1,2.6,28,32,30,40,1.3,16.212,-20.24789103,6.582625755,0.450494398
1,30,0.3,1.6,1,2.4,28,32,30,40,1.3,16.302,-19.57429638,6.933653099,0.421988221
1,30,0.3,1.6,1,2.2,28,32,30,40,1.3,16.392,-18.98887727,7.2705632,0.395890829
1,30,0.3,1.6,1,2,28,32,30,40,1.3,16.476,-19.06582036,7.795137217,0.375022067
1,30,0.3,1.6,1,1.8,28,32,30,40,1.3,16.572,-18.65674071,8.236505984,0.351512974
1,30,0.3,1.6,1,1.6,28,32,30,40,1.3,16.662,-19.4007408,8.433117563,0.330001773
1,30,0.3,1.6,1,1.4,28,32,30,40,1.3,13.824,-22.22891095,8.414991736,0.261321518
1,30,0.3,1.6,1,1.2,28,32,30,40,1.3,13.836,-27.2044147,8.209672614,0.249221496
1,30,0.3,1.6,1,1,28,32,30,40,1.3,12.486,-27.44294618,8.848351274,0.226122031
1,30,0.3,1.6,1,3.2,28,32,30,40,1.1,13.68,-24.54611126,8.210889412,0.533621569
1,30,0.3,1.6,1,3,28,32,30,40,1.1,16.104,-20.98160837,6.280358834,0.508996208
1,30,0.3,1.6,1,2.8,28,32,30,40,1.1,16.176,-20.21934224,6.437866791,0.442480999
1,30,0.3,1.6,1,2.6,28,32,30,40,1.1,16.254,-19.54995976,6.766283855,0.419525958
1,30,0.3,1.6,1,2.4,28,32,30,40,1.1,16.338,-18.87617641,7.117665934,0.396316929
1,30,0.3,1.6,1,2.2,28,32,30,40,1.1,16.434,-18.56243239,7.484490671,0.373316032
1,30,0.3,1.6,1,2,28,32,30,40,1.1,16.512,-18.18553077,8.017347017,0.350901094
1,30,0.3,1.6,1,1.8,28,32,30,40,1.1,13.8,-18.86360973,8.525628052,0.280617179
1,30,0.3,1.6,1,1.6,28,32,30,40,1.1,13.824,-22.59048803,8.498342373,0.268086923
1,30,0.3,1.6,1,1.4,28,32,30,40,1.1,13.836,-25.90430173,8.278308423,0.257680814
1,30,0.3,1.6,1,1.2,28,32,30,40,1.1,13.878,-34.52504234,8.131141872,0.249934364
1,30,0.3,1.6,1,1,28,32,30,40,1.1,12.498,-26.05408862,8.840219261,0.221104951
1,30,0.3,1.6,1,3.2,28,32,30,40,0.9,13.668,-22.74740052,8.23067262,0.473890128
1,30,0.3,1.6,1,3,28,32,30,40,0.9,13.698,-19.92607231,8.247020275,0.414734381
1,30,0.3,1.6,1,2.8,28,32,30,40,0.9,16.212,-19.42117226,6.695881333,0.414686944
1,30,0.3,1.6,1,2.6,28,32,30,40,0.9,16.296,-18.31966952,6.996829697,0.384876338
1,30,0.3,1.6,1,2.4,28,32,30,40,0.9,13.758,-18.09638083,8.594032747,0.324245377
1,30,0.3,1.6,1,2.2,28,32,30,40,0.9,13.764,-17.67298105,8.600759772,0.301492012
1,30,0.3,1.6,1,2,28,32,30,40,0.9,13.788,-19.72906973,8.614778453,0.295870754
1,30,0.3,1.6,1,1.8,28,32,30,40,0.9,13.812,-22.68578723,8.54185894,0.277710425
1,30,0.3,1.6,1,1.6,28,32,30,40,0.9,13.818,-26.59792446,8.479110004,0.264363554
1,30,0.3,1.6,1,1.4,28,32,30,40,0.9,13.848,-44.42452432,8.263149544,0.250241106
1,30,0.3,1.6,1,1.2,28,32,30,40,0.9,12.408,-25.75571992,9.091862181,0.21765364
1,30,0.3,1.6,1,1,28,32,30,40,0.9,12.522,-26.74217655,8.872535332,0.21924476
1,30,0.3,1.6,1,3.2,28,32,30,40,0.7,13.674,-22.91274179,8.40004304,0.427873773
1,30,0.3,1.6,1,3,28,32,30,40,0.7,13.698,-20.7480982,8.424784404,0.38481238
1,30,0.3,1.6,1,2.8,28,32,30,40,0.7,13.728,-19.32667665,8.56920981,0.358006786
1,30,0.3,1.6,1,2.6,28,32,30,40,0.7,13.734,-20.38702202,8.669662554,0.332730132
1,30,0.3,1.6,1,2.4,28,32,30,40,0.7,13.764,-22.03927022,8.642815579,0.317984257
1,30,0.3,1.6,1,2.2,28,32,30,40,0.7,13.776,-22.99209347,8.662861499,0.30424635
1,30,0.3,1.6,1,2,28,32,30,40,0.7,13.794,-26.1617607,8.615804818,0.290755164
1,30,0.3,1.6,1,1.8,28,32,30,40,0.7,13.818,-33.26664953,8.463198728,0.27382803
1,30,0.3,1.6,1,1.6,28,32,30,40,0.7,13.83,-34.41711728,8.366371781,0.25655952
1,30,0.3,1.6,1,1.4,28,32,30,40,0.7,13.866,-21.77470606,8.221566172,0.236072769
1,30,0.3,1.6,1,1.2,28,32,30,40,0.7,12.45,-22.94324485,8.933482191,0.20838032
1,30,0.3,1.6,1,1,28,32,30,40,0.7,12.546,-28.00411028,8.83164285,0.216197591
1,30,0.3,1.6,1,3.2,28,32,30,40,0.5,13.674,-23.87089976,8.492866611,0.415625442
1,30,0.3,1.6,1,3,28,32,30,40,0.5,13.704,-23.01203348,8.567445811,0.377138396
1,30,0.3,1.6,1,2.8,28,32,30,40,0.5,13.728,-23.77114225,8.711551143,0.356707118
1,30,0.3,1.6,1,2.6,28,32,30,40,0.5,13.752,-25.71820433,8.702570632,0.336595324
1,30,0.3,1.6,1,2.4,28,32,30,40,0.5,13.77,-26.18615598,8.658536976,0.315675605
1,30,0.3,1.6,1,2.2,28,32,30,40,0.5,13.794,-39.14427363,8.657479233,0.299262261
1,30,0.3,1.6,1,2,28,32,30,40,0.5,13.806,-33.05532057,8.570897157,0.281953936
1,30,0.3,1.6,1,1.8,28,32,30,40,0.5,13.806,-26.522987,8.438718806,0.260343456
1,30,0.3,1.6,1,1.6,28,32,30,40,0.5,13.842,-20.25027081,8.331846756,0.233781471
1,30,0.3,1.6,1,1.4,28,32,30,40,0.5,13.884,-15.77994275,8.343907982,0.20425695
1,30,0.3,1.6,1,1.2,28,32,30,40,0.5,12.468,-22.13885782,8.960104442,0.206287528
